1411084800,400.0,400.0,375.93621,375.93621,1.5,18
1411171200,466.666,466.666,385.00001,385.00001,0.15591857,3
1411257600,450.0,450.0,385.01001,385.01001,1.2,13
1411344000,424.99784,425.0,295.0,404.82901,24.17732817,143
1411430400,425.0,452.99999,420.01001,420.01001,7.70277355,71
1411516800,420.02001,449.18,412.33637,433.15178,3.287,20
1411603200,413.00001,415.0,397.0,397.0,4.51108142,47
1411862400,446.02134,449.99795,387.62584,390.0,10.77926916,50
1411948800,393.99982,393.99982,370.00545,370.94491,0.71554983,6
1412035200,370.1167,393.21657,370.1167,380.02001,6.67925623,9
1412121600,390.0,390.0,390.0,390.0,2,19
1412208000,380.05005,380.05005,370.10001,370.11002,0.275,4
1412294400,389.51342,389.97999,355.0,355.0,20.27,84
1412380800,359.97997,369.6289,322.11186,322.11186,38.10892397,90
1412467200,315.15148,330.0,273.32564,330.0,18.72145726,62
1412553600,320.00001,349.84513,300.0,349.84513,53.40589682,285
1412640000,315.06119,341.70602,315.06119,341.70602,0.421,7
1412726400,348.95949,370.0,348.95949,370.0,9.89973773,103
1412812800,335.46848,399.996,335.16179,370.19002,28.11519805,92
1412899200,366.99999,378.98999,355.5917,355.5917,7.77771339,41
1412985600,378.82957,378.99999,357.17516,357.17874,0.46176373,12
1413072000,359.53202,379.97,352.83413,379.97,16.64574342,30
1413158400,370.10392,400.0,370.10021,400.0,20.83296055,43
1413244800,400.0,418.98998,395.27823,411.25545,29.7296931,44
1413331200,395.04332,400.30913,385.47712,400.30913,11.22832406,24
1413417600,398.38752,398.38752,374.61003,389.14365,16.08419864,31
1413504000,385.8576,385.8576,376.73067,381.0105,0.05216063,5
1413590400,371.00373,395.79193,371.00373,395.79193,0.95977536,14
1413763200,391.24176,391.24176,391.24176,391.24176,0.05,1
1413849600,390.57523,391.58111,371.00001,391.58111,10.23525506,54
1413936000,391.58111,393.49234,371.37843,388.70532,2.34818827,9
1414022400,374.0,374.0,365.0,368.63955,11.95253549,20
1414108800,368.36564,373.69072,355.0,373.34819,7.60272215,32
1414195200,363.00001,363.00001,355.0,359.51172,7.81320053,13
1414281600,360.0,384.71905,360.0,362.5,6.12094841,18
1414368000,368.15412,368.15412,364.3,364.3,0.04323896,3
1414454400,352.01024,365.12521,352.01024,365.12521,0.58976373,4
1414540800,350.00001,350.00001,335.00987,335.06565,8.87321215,19
1414627200,335.00167,350.0,335.0,346.02084,7.56041171,23
1414713600,344.29,347.95,344.29,347.95,0.03559,2
1414800000,340.09209,340.15346,320.00001,320.00001,5.66358534,16
1414886400,320.00001,325.18843,320.00001,323.93959,0.11539963,4
1414972800,325.18843,325.18843,325.0,325.0,4.96861786,9
1415059200,325.0,330.0,325.0,325.0,16.8684394,20
1415145600,329.9967,348.20467,328.20467,328.20467,9.72999417,31
1415232000,349.1749,349.1749,348.0,348.0,0.04009,3
1415318400,333.0,348.0,333.0,347.07869,6.60293077,14
1415404800,341.08607,349.99681,330.16235,349.99681,4.81004908,17
1415491200,347.67065,350.0,338.66092,350.0,19.35630129,24
